sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127,sensor_128,sensor_129,sensor_130,sensor_131,sensor_132,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_140,sensor_141,sensor_142,sensor_143,sensor_144,sensor_145,sensor_146,sensor_147,sensor_148,sensor_149,sensor_150,sensor_151,sensor_152,sensor_153,sensor_154,sensor_155,sensor_156,sensor_157,sensor_158,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_165,sensor_166,sensor_167,sensor_168,sensor_169,sensor_170,sensor_171,sensor_172,status,id,site,repair_cost
0,-142481.921567304,-17830.8687861313,213600921.488774,Off,25014001.2967989,-30.6521970867942,1812402.13613274,0,-4270934.82272103,-6739.53416114262,0,NaN,0,9060.80874762135,-27302.3455802736,0,8499763.23199906,11239224480.3392,-145920.166376793,fault_code_9UU40,-2.49433531593456,17839358.1447807,1664710103.23976,-11.072052028741,69510.6836558572,10459254.082135,2624576.58293381,59325607.5051159,0,-78.7013659178879,0,0,59700.4661109794,191065288.817032,-4910.70550831632,-592.504983348238,0,0,481952232.835165,0,145277.194508711,9620588.79138231,0,-8244.65281332552,0,317225.692137974,-16533.1531455087,13081351836.6308,179.674174322732,0,283982191.904733,-1942.17022902774,-60304.5135996535,-138408.321718113,1100.63573545591,-43627.3875593124,135686.183162357,-4171.22508905024,-314.102987094143,600.941283603455,-10480.4871681604,-268.363991100096,-128.277183991495,-122.48630254831,124820.245429442,507793.564752972,182294.770543541,164.685193780789,-59959.8290649352,NaN,-1000452.29870204,0,0,0,4314757.02970747,0,-2739.78565359488,-1001175.66592717,0,39736.1848976287,5033257.88640401,1025778.50690572,NaN,-1422.98820951424,0,-4776.3992053267,-437630.23693042,0,-725189.690500172,-11.7939195097313,0,5919288.03297485,468584.446299602,0,0,op_mode_104,586330286.94736,218746429.950282,-150172.820404632,10669975.7441048,37817929.324146,2846448397.55242,-71860.8056896716,-31.5603297349974,297294.25581933,-13203.5143240129,31417672.288345,0,-14827.690202429,195981.898259802,-2257.20480482909,NaN,784408776.441801,-250078.526126474,4632386.02580135,403979079.990937,-21.4399802933693,-3453.32327426601,-299.297803405632,0,16435231772.637,-28165.6545423744,0,-3230.57114344699,-61009.0980380937,-7506.0723323483,0,16.3474840070638,2327639079.81418,9266476391.99359,7133486899.19299,0,-30.8836390128495,0,-0.284228757191829,4981370.39173448,-425.826706001935,1032703.62623198,3733812583.46861,-387.877172307629,127654237.496252,6916102.24633973,1627,-79.1683744191864,Off,143985431.168652,6260341.83637821,23400.3210195495,0,-3297.73420699267,0,Off,-234.471346098483,0,0,9021310714.0932,-778150.517336089,-1430.49363609434,0,0,29472916.3231927,0,-10.9153637166767,0,0,-1081.87127480812,3883819.19725541,-1607.22418307114,0,-225811.414198291,9941627.88822182,failure,11001,3,1685
NaN,631689898.629991,14165034.2730919,-2477.04478813702,Off,549906630.405183,NaN,NaN,220886417.798857,74495334.9636728,NaN,0,0,0,NaN,1096830.10667078,327.873020413998,16180951.5426658,423014210.548477,-36107.9982946113,fault_code_OB5AD,-134.845613312272,507141165.606105,-6679.59614550831,NaN,NaN,-78021.3787259276,NaN,-3740.77703322175,0,NaN,0,-32297.9024503451,NaN,74418156.7453433,-8030.79353301566,-437.01500739153,NaN,NaN,-20404.135801038,-0.605283550743025,37467938.2079848,-182398.428299575,NaN,NaN,NaN,-4564.20578795748,142943893.350653,NaN,NaN,NaN,522381.191153565,NaN,-51093.4227571865,-295120.645480649,NaN,-3378.84341029362,34669682.6437126,-22102.5151402219,192838.300822964,-961.705584959278,-19835.740719362,-114159.104631007,NaN,-287.74174783186,-13142.0059106584,8303.33042168735,2335018.01715645,-1667.20621199368,447351997.54727,NaN,87125288.5922247,-5.68098093701491,NaN,NaN,NaN,-117905.465069154,-119867.24670575,13929913.2359868,-0.223118297290834,-354.081172298627,-57198.149807798,-45898.7362466073,NaN,1812619.86014636,6101535.65444005,-22737.9449201869,13788357.9903728,-854700.073702568,NaN,0,-4340.88652067635,-14366.8866824076,-1613.70403810751,NaN,164589194.344256,op_mode_78,-597777.966608956,7039138808.69022,-2968145.89600031,-233468.505114461,-14851.9615559541,-434680.842838804,-346405.843788391,NaN,1233690.11757234,-3.3969392619654,2989510251.0371,0,NaN,NaN,-8115.54888299347,NaN,-29260.9224594677,-174431.140352676,4447207.06517249,NaN,NaN,0,NaN,NaN,12812523430.6052,-21969.18286202,-35019.3873090349,NaN,-22954.7226542815,NaN,NaN,2.05547142961535,-1918254.89136049,1015573.04216255,-3640787.62218941,NaN,NaN,NaN,NaN,-94303.2444214821,-13157.6103390627,568966981.278684,-614987.840721436,NaN,3355316.88775995,117126318.742103,0,NaN,Off,NaN,122977662.328318,NaN,719985.987554121,0,NaN,Off,NaN,NaN,NaN,107075010.938078,NaN,NaN,NaN,NaN,10541174126.8706,330378653.646242,NaN,-830.582790651912,NaN,-1004.37440323991,-7795.38352988562,218013.205865441,0,0,9155104.80581404,failure,5528,4,1550
0,100620651175.103,5667442.64330349,-52250.4230122019,Off,1181466.22691881,-17.5837430509728,NaN,0,40936776486.5189,77832049.841882,0,0,0,0,0,0,1395961992.88138,9865092298.05822,1457702.62360112,fault_code_YRPZX,33809.1755180167,-54215.1328845688,39940699.8652605,-9.49586754433552,-307.88510254818,2576398.74116529,73596114.6146148,-9577.76271781546,0,2998.92691541799,0,0,-1729.37010723377,-2874029.64069313,-13653.5396188091,-802.784626757864,0,0,-29538.9652906433,0,-44111.61721182,-19189.176189787,0,592063.314028609,0,23271026.34182,3184382535.31377,0,11.8208163578745,0,0,6874497.51114338,91354618.7447389,-53900.630592047,8744.53507291163,-39858.9964660947,573383804.078459,-60191.7668400763,-1042.16724532627,-929.340962276708,117649790.244955,20246.9853976318,4203.4929885384,8317.27636045905,529365904.973246,2589.23992990796,156240.775767528,-228.512524968325,57809966.7855381,-0.285809051510058,8189151.44126194,0,0,0,-2.34276430844771,0,658372712.931917,340028829.771356,0,-302.602051608541,1886117587.08091,60124407.6181073,0,16605710.3415557,9267.23046197911,71090.7960933019,-5092337.29160092,0,162277578.34623,0,0,161763600.991938,-67852.0301461693,16775128.7056104,0,op_mode_142,602603057.809856,836385721.237943,-9551.64590411146,5845149.78882172,-152690.236837458,-62249.0857649981,-53397.2791029635,-6.9671015865739,-4.62883194151135,-7996.26674878782,-3172.93331891197,0,1919624.00748541,-0.0223601688991023,-17331.6550821655,0,-71136.445921999,-122878.872398751,-64617.8526946061,7388931.14603216,41.3114259221205,0,6062636.76848359,0,-741416.74457577,51601698.3271915,0,2255743.83892418,33843219.0589469,-1911.31353659689,0,10.1164016682208,70489005.5870384,3744958711.95002,-592158.647654055,0,-70.4935690777071,0,-2.28525434481355,210233001.48142,-246.092035528702,-81307.3557887829,-3007410.26974739,-77.9084099947003,-4775.15140654877,-5148818.48411792,17940,4310.66310641007,Off,0,-1529178.6271173,0,0,106929050.682984,0,Off,-2.52664896113344,455.816786930063,0,-35479.0279876268,-354596.066881063,619.450289427394,NaN,0,-17050.4520270299,0,368354.319289764,7060.48519233112,0,-4469.19430758874,2131.80120460291,-30.0312135780384,0,-1142824.68873059,-174575.311861004,failure,2279,7,1513
0,209418504.309403,-210785.599423721,5827896.93755151,Off,-13381.1681877616,NaN,NaN,0,83564147.9788344,56067157.314893,0,NaN,0,26.1043304207425,-573120.120123612,-12.1226051843029,-154703.788903302,-3349597.94437976,-11932.6371683765,fault_code_8343F,-7095.14599605299,5565368507.30948,2921645.09402696,-814.197376734103,-782.505276957115,-10910.5810913046,-4141.452368332,38610137.1289428,0,-1.20259140248049,0,0,63328.7597482335,-626506.563052254,-3720.36691065145,96387.7438697599,0,0,25395233.457934,3028527.15394261,-7509.20643567519,6559082.41434316,NaN,-50424.607624533,NaN,385004447.505761,-85683.1487342962,NaN,9232.33090268698,0,-14702.4709321495,132663.806852477,202701686.427249,-66320.0254019851,-479.663623709282,33100241.7599864,1011446539.70698,119525424.562246,5748894.94124084,1067.11856008484,840243.403128035,25920.203153045,-2181.71339763754,60939885.3036822,937001.733761356,-73.6932665059762,-188559.510888623,24558.5331384235,412281182.045167,0,1698894677.04745,0,0,0,-33.0321859264298,0,20944364.3801747,-177637.91642254,3242262.07167623,23365448.3037208,637505911.165041,-496441.109694265,0,2839.79888135855,-7202.4435245051,-218709.399544525,-5018528.80154912,0,NaN,0,0,11448582.165655,-3837.90069639463,NaN,0,op_mode_86,27707241.4280404,-501977.488300076,-1012.02729166629,1163667782.17434,226173130.056342,43325146.5895586,-375963.156728598,-3.25778605500302,0,2327114.1304442,795260676.612834,0,-9781.97056249982,-141.597209955025,-4147.75032806091,0,-52776.248684594,344684202.681704,-105672.368593904,-247055.047860432,205304.739254861,230320341.102089,607644.710991707,0,1948217317.33739,-2332.57240932946,0,50194695.3478081,153084.207348792,111492606.797356,NaN,10.3258553506172,439368218.280728,-356654.438337416,8029969922.73227,0,-131.405210307064,0,-0.446756203554048,42738991.7516046,-288.260061572119,-215275.618703339,-37787.2154522967,-74.8227651926283,-443935.165490543,343166232.699683,-9.22337203685478e+18,4456.24214269737,Off,NaN,18353748343.9591,30886.5178545755,0,-107.957490777741,0,Off,7572067.32568672,NaN,0,-33524.7890935126,-153073.797425932,15359.0668875487,NaN,0,7256164197.36491,0,-174.289256012698,166.301628120471,NaN,355836.927484397,-63.7165410482314,0,0,3513735.72455593,29854256.3960648,failure,995,8,1513
0,16987573692.8916,34579181.4384729,-20160.1083116492,Off,-631.689756137077,-0.0463574525038809,NaN,0,-6126821.22035572,1537956237.93528,0,NaN,0,0,0,-1.35995678785875,58699842.7493969,-1047990.68879781,6726850111.59702,fault_code_95LOD,-1.63800512704625,-489221.851710636,-15202.342739508,-43265.276830309,-19022.3250471606,10006.053149249,507309457.469034,229757378.195863,0,NaN,0,0,NaN,31371703155.6268,-12346.2147351638,28319226.0876366,0,0,105653.638917445,-0.00407700944305852,-51816.6382962204,-352417.836570856,NaN,NaN,NaN,1757424.40516194,-505.971618396106,NaN,0,0,0,-2133.6701703445,688432444.048368,-108935.030210815,2027.35943627652,-26260.0992493661,14750044333.8086,489393278.817621,-4458.85482558301,-1158.86017107563,-61431.454121756,-6779.04631146945,-12.7646788425879,11392939.7255713,465737989.861738,855103.510852858,6074201496.64557,9983.48061569811,30801093.3142184,NaN,4124735515.97994,-15.3943070258753,NaN,0,NaN,0,-1008641.86881687,-195588.147662766,0,26298612.7354019,17839426.9369404,-856693.808361715,NaN,56181456.4062249,-1418.14876597731,-888.497734966936,20316306.1279677,0,NaN,0,774411.062334844,1486983.98505046,-2133.32672625972,NaN,0,op_mode_45,-622503.29357328,-171995.825128829,1097660097.11625,-20191.1900285251,-36760.0972298901,156849.106130104,-120487.981326556,-4597.56427517676,2840.84369853511,4917343305.13148,70990179.5308099,0,-3399653.31722117,NaN,2807542526.78006,25658406940,-1144.70026496446,14150101138.5855,41883408.638581,NaN,0,0,38069706.6906685,7961695385.4398,-5893790.81481975,21292433.4463572,16089.1613403812,11653008.189491,-5552.65582672072,0,NaN,15.8469021783716,-2084578.11747941,2243399587.02357,1559132514.74965,15598.632202283,NaN,NaN,1345642.35154982,-106344.192569503,109020087.355086,-142429.202415449,192166.134835393,1294.88886073266,85188866.1065684,-28637.9265797362,NaN,63699.4746291595,Off,NaN,20742101599.114,NaN,35667758.8984863,-10856.201286566,NaN,Off,0,NaN,0,50052866.7708691,NaN,0,NaN,0,-15660.8015302251,299372070.147915,0,-692.94111005042,NaN,-11480.9848773507,-444072.575818217,237787.921845314,0,0,22539311.9833138,failure,7667,17,1636
NaN,1311995171.15692,10826119.2344502,82571060.3468082,Off,5652942.01216217,NaN,NaN,0,3711969011.96287,NaN,0,NaN,0,NaN,0,-0.345343574982491,120742664.218281,-783191.174883198,21684377.990419,fault_code_NKQ6Y,554364269.679642,-886603.735390994,-19358.8650838086,NaN,NaN,782634.488350767,NaN,-167566.932434935,0,NaN,-4.35938459233093,0,NaN,7438047091.41245,49213.7161070886,-9185.30960329124,NaN,NaN,-14697.1428454365,-11.8945286285177,155426.947291727,-517966.692512279,NaN,NaN,NaN,-53.1158622254278,8272.13940135814,NaN,NaN,NaN,0,NaN,4182100144.23336,-204021.255656781,NaN,-10160.5071406792,-1975483.74577128,89650986.02063,-6828.11828074371,1060.08524794279,-51072.1745576796,1854516.89290933,NaN,-277.219202167347,318918781.383728,712632.074926803,-159292.400676472,-430.359338742498,-2047609.48204207,NaN,123026779.075097,0,NaN,NaN,NaN,0,3786230649.63268,314669500.741089,8029.98929440433,-111.125894575679,3386951934.1317,8986388433.9097,NaN,138228958.078973,358997.808071002,29217276.9385006,8237805415.10534,0,NaN,0,721.97892556308,-22621.1969236798,102234545.68532,NaN,0,op_mode_3,15795489.7394523,160125698.723469,28297333.7901544,-469895.227921585,382163663.146274,250922469.439855,2040448056.27862,NaN,-323.996216926732,-0.0730760632727715,1060266.74225999,0,NaN,NaN,-9434.99096887348,0,-30340.560656705,-1457661.94458811,4963784032.99722,NaN,NaN,0,NaN,NaN,-239585.016144271,271091.88513117,-174894.989420982,NaN,661871719.842376,NaN,NaN,6.18201607626781,95020377.114382,-5241672.36679531,-7747931.67998734,NaN,NaN,NaN,NaN,-1001808.86276356,-159.081615199815,-622453.139869855,3235954.50263117,NaN,-526930.307983201,12430367117.7501,NaN,NaN,Off,NaN,5719489870.97554,NaN,-1457.39217204191,0,NaN,Off,NaN,NaN,NaN,163180016.462788,NaN,NaN,NaN,NaN,-9158.31177185594,-79740.8558102656,NaN,268139.035611459,NaN,-23680.4125289226,35766819.9912006,3246.09743344765,0,0,-303930.981039574,failure,11167,17,1537
NaN,31141568.4605856,-1470686.72428317,787585.716928266,Off,-8749.10862858057,-1453.50609653694,NaN,0,-3730059.62581581,NaN,0,0,0,NaN,519327.263547965,24.0412340458908,-16802708.5996161,-1212594.03160696,9820983228.01509,fault_code_ZYYVW,-981.464788380539,116459708753.16,61845718.8593571,NaN,NaN,-9094.46556676172,NaN,126626373.309883,0,NaN,89.8979027964858,3174.63924898213,NaN,-1192208.11397236,-20992.7904651278,7850221.80221951,NaN,NaN,-1481.34527499338,-0.313050925112126,489419212.119152,-296981.882433762,NaN,NaN,NaN,38330914.3958365,102395436.227824,NaN,NaN,NaN,0,NaN,-1025209.15812027,84818276.8269699,NaN,667991920.358016,795019570.226754,-78926.9487541727,5826884.88440333,1531.5235369874,-1087603.64387443,-2158.27696831906,NaN,1275083.14833325,-4981.41309872473,1926.23318635508,-102281.996782549,-8025.37047975294,25856548315.5451,NaN,124192679.815016,0,NaN,NaN,NaN,0,-9379087.54234562,-72739.2635174632,-0.0350497753799879,-572.319418062522,-66410.107519243,-544638.082734757,NaN,699656.466656753,-7256.61932101514,320459387.87322,228726557.445162,0,NaN,0,0,325038898.474126,8626264.04337947,NaN,0,op_mode_134,62443006.9342855,-4613481.71184045,16807851.2387666,356366698.554891,-93340.1436197817,-98341.6147841122,19640439511.8387,0,149536.925395876,48048663.3340667,1539494400.82055,0,NaN,NaN,6438418.8781844,0,-2974.88505981256,-7683138.28550003,-492090.505901052,NaN,NaN,0,NaN,NaN,-3913240.10246501,-6574.76538005301,21783058.4921792,NaN,-90869.4086814883,NaN,NaN,4.09586955842706,333255213.632817,10740020684.4926,-288904.83425485,NaN,0,NaN,NaN,-246770.528991786,-2314.50125325299,-359367.190829965,-329047.264133097,NaN,-269661.828743453,-72101.4907614035,0,NaN,Off,NaN,-1053816.39102815,NaN,-11838.8185745476,433555.227009961,NaN,Off,NaN,NaN,NaN,-2996010.7940001,NaN,NaN,NaN,NaN,1335527276.81017,16001468707.2196,2868159.92712841,21757086.4259744,NaN,5072677.64877141,-1846318.8626366,-7.44209068210898,0,0,350718326.241815,failure,11209,17,1905
0,-1343196.82564469,3911816143.32974,-33519.2011617141,Off,-11323.3022468513,NaN,NaN,0,-42250.4948071508,-749.514385276938,0,NaN,0,0,36944202.1531565,125062.380711013,6549325313.17103,-580182.963166651,405333534.535509,fault_code_MPADI,-33420.7942146406,-73504.965452368,-182364.380795279,35177067.2753885,-4172.58860455133,-72875.1702513024,826122063.062912,-101970.455745338,0,NaN,0,0,NaN,-1325910.09277516,-27141.3690565287,2411341.88358568,0,0,41129266.873705,-28983.400803629,-101029.509845206,-23413.7199445359,NaN,NaN,NaN,328351870.529077,-1788.04876671202,NaN,32611.62486046,12701195681.1439,-9993.34116778565,8878.93460439125,40764611.4371381,960754281.071728,-1123.85556458339,4590.1888515406,-18734.5433463637,1673610.94220054,3751188.21617619,-577.752455694811,-74394.6248159886,10472604.2520001,5838.45040216848,-470.67594638385,268218.665716616,-60.3579794906207,3377962.4303283,6089436.33418847,-63895.1084285489,0,-143154.254424964,0,NaN,0,NaN,0,883307227.616477,-98036.9979929872,0,-152.537873778036,-10452.5422353889,-30086.7833750143,0,7210852.30674012,-604.034901269926,7282018.89790053,-415134.521210891,0,NaN,0,0,126526795.379641,5069539.23280616,NaN,0,op_mode_144,6833655566.6841,715387.582771189,-33661.7058698731,16646197.7980706,-1530.56505522591,1121800995.29502,-553871.267504214,4230.33318777746,0,-10446.4168478975,-34854.2647436369,0,-2396131.47270702,NaN,111868.949924637,-9.22337203685469e+18,133024366.971651,60442231.4287377,-11056.2699489843,NaN,0,-206.333753639672,-94.4861403799065,-90378.8695085537,-84332.2536799256,-8472.01180087423,0,1904932.95585932,-520.272970750391,0,NaN,16.2895339656136,-204769.619962589,-1312038.77528874,-164241.452188756,-140.320989546188,72095.9782002952,NaN,0,-2474.79108515356,158534.407447684,-88644.2621454562,-64511.1553942165,-854.244408181187,-17189.8719214427,-216043.147748366,0,703003.059377259,Off,NaN,-236227.553030671,NaN,0,-25948.6416694574,NaN,Off,6367.80945880276,NaN,0,77767254.9801496,NaN,8324.38554708612,NaN,0,45051703.8288153,3873.35389053378,-15.5852691886458,90473.0523938435,NaN,-5473.71394193613,290.064940171518,0,0,0,1882780716.31339,failure,5713,21,9929
0,639876564.769541,-288.480400296058,1470417.17970949,Off,-3247.83506494524,-10.7506192362325,13105238.3021682,0,-6960882.71483047,-372.554087658064,0,4,0,0,3932916.47701367,1935.69124322573,843953291.269471,6702367841.30752,3536248.58663181,fault_code_EFBJU,-469.224701688682,-1672.09116632172,-1330.44170650396,0,-234.459895020039,7625553.52997793,12575618.5355399,-124871.398286314,0,88.9368302639016,0,0,-61.5950476202743,7625061232.80088,-2026.81213950364,192641.477722063,0,0,9043460.14599487,0,-449.448973519405,-120.931587796561,0,11124835.3286725,0,1121258035.08854,8875170733.34814,0,-0.488595566094512,76197.124846737,0,163547.5484026,-130.105071180959,5394.54613929954,-4.15008521990074,1726879974.71828,-2863691.60739897,1662119.26051277,-3.19741607845089,NaN,-15372.3596484807,-89.9257517100094,-5.65211161556996,47588.8625971171,14944217.0449497,58.174750924547,254701.242518092,232147.423050432,-5459287.43350078,0,-1398279.42471872,0,0,0,-6.67336328079259,0,1961530.21620664,-46706.028278445,0,189932.165879781,-5078.11823668359,18601451.8013106,0,744585.035727126,2912016.1388717,-62.5864758133798,749165390.942339,0,0,0,4287.10679407205,-1156.66644539765,2867553.42033005,0,0,op_mode_41,59396.1324233664,63144899.3512686,319561.194733284,23001.09645782,838323145.748553,-767.379776969441,501966485.041864,639.949558529227,-4551.97213327358,-106.352935521854,9631977.23059861,0,-7893.32349080841,-3.62835645914568,-1516.22954375005,6034721,-11511.0096130288,10338192.3927955,-33955.8996305383,-64198.1382719539,70.7053965257478,0,-9.29072080738118,298336391.501848,-6932667.2319288,23677638.531651,0,290.571324054889,8527820.45904591,-756.082130491826,0,14.4816425477702,-5126.85432757854,-9960.63111327914,-8039632.3726811,776.542718125972,87398.1965875002,0,-0.0884021967584629,-693.364415024746,-146.477478205711,-240.205702948331,6047464098.71818,23813.7357097648,-291.474466944455,1455849426.78576,217,-1.68295917472613,Off,0,-89124.9991452238,0,0,-318.251329246926,0,Off,-2.18938573769994,0,0,15644614.9250559,1262648734.94092,-6.09078256298092,0,0,-15053.96433206,0,-3.33830630347288,-4204.50895476274,0,155019.655955391,220854.737862102,0,0,0,-8746.79136074143,failure,11321,22,1292
0,44163269.6167737,3874517413.3397,42970.7884969172,Off,-3585.78988514827,598600.401430209,20400.7304847714,-1437330.96185041,62253094572.9562,6744548.53563638,0,NaN,0,0,0,-15.8607786207097,-222565.946076466,7755537406.96435,-324.420802805041,fault_code_8343F,293656.057015348,-3953169.42484854,-30.2675353604647,36551905.9544417,-13093.5870721439,2626658.28028169,-3159992.7348412,2579699013.60714,0,NaN,670046.23671224,124673025.816006,NaN,-2063543.05743794,-10721.9185311109,47496715.9875656,0,0,388106.42689866,-0.105205173817007,4443553218.1563,-1043638.03098867,0,NaN,0,-19.0073752189446,1703938.18772147,0,299829.500256363,-3160212.3213534,0,-18646.9034313675,59550512.8011585,-640006.324152243,-333.310744462235,43273124.2496399,11787497.1671874,53932517.4578825,2887162.47879191,-993.163957748083,-49.5333642386828,-3279.19028454184,-7.58745712838331,67425338.6518916,-21744.2461405343,-896.069489115658,1946150.95482464,10385.9024410592,-1435168.54381445,NaN,9562101.81299576,0,NaN,0,NaN,-608163.828775679,-9759.06256441425,2781159.15920385,5548.72579138847,-1981.20989162937,-51070.0945022271,80749768.2815755,NaN,-42726.4368570233,22316.8843649433,10438.0767510665,34053281143.8603,40382.5052160447,-3224852.48403337,0,0,-3732.21964500755,5882811.27430926,0,-702.977462616625,op_mode_127,-118729.419809676,1137551242.91554,-1451.53394399819,-474669.852560325,-3165.03223793434,-431002.117368765,530900941.820496,-0.129960044871007,-9.19755911395619,0,-17032.9943068017,0,-15268473.2796495,NaN,-9696.51473128763,0,733092.444048185,1116993306.08734,468662818.040694,NaN,-4.69582536072647,0,7447.47218542709,0,1756489964.33472,350728.276092086,25983543.829673,177168.319994264,345456407.715014,0,0,11.7777124919056,-150619.380372275,-1898238.60385117,-921173.719401998,-156746.954619498,39201621.910059,NaN,539545.097783597,-531167.21429503,998003.039733065,26535105.8532142,-96607.1365170953,-1298.93681291347,-3604910.06277805,-794694.245310961,0,23160.3160568392,Off,0,-459616.456898746,NaN,-65.8188491009968,0,NaN,Off,5842398.80837017,0,0,805420136.245698,NaN,15899.974465395,0,0,-39910.867267107,-6282.62161967935,4291725.31479094,969.961570400579,0,3278734.47515197,95990.9752334093,-39.3566052734231,0,0,16186540895.9366,failure,1547,28,1280
NaN,-1196712.41680819,-30333.4714355548,3655040.85693369,Off,-25617.0628985824,1629.81058150558,NaN,0,20888142.4616227,NaN,0,NaN,0,NaN,0,0,151991103109.431,-8298910.05407494,30493124.5296199,fault_code_QCZSY,10306187.0849942,-2570768.74825596,-13741.2739606312,NaN,NaN,-2536.09110166611,NaN,1853522.55866339,0,NaN,0,-45604.3542348312,NaN,271833317.885961,9422202.50753464,809255960.502869,NaN,NaN,-41359.0450207944,-3.72954383878912,-103527.900491822,2294416805.98888,NaN,NaN,NaN,-18.0545741592084,1196116.74552381,NaN,NaN,NaN,0,NaN,125229983.626167,-25041.1050755381,NaN,-90658.0672346722,65193353.3738432,1685077662.6756,41811.9474157788,745.707657290718,1638961.82819431,-13540.962089236,NaN,-3161.51085706255,-6140.38820775479,-939.379072479631,-722438.656910724,-2698.13213180623,6122696249.48888,NaN,-868005.443604592,0,NaN,NaN,NaN,0,-1264225.4139063,-16350.661538597,1049.69363406782,-2594.97474860839,2534852.02579018,7063410.29964715,NaN,97256051.1915692,4843758.43367451,-410.262039970896,-10024226.6682216,0,NaN,0,0,-19834.8035808218,-14147.9428920847,NaN,0,op_mode_43,-110184.163444894,350370609.434421,856771044.920706,-375394.438470163,-33482.7156785173,-265254.271626531,-29294.6927274787,81726.9900785988,-278.47694224412,-756.762101972081,2813902.69500497,0,NaN,NaN,9017389066.11316,0,19867332.3720554,289233468.276528,3360201946.04168,NaN,NaN,0,NaN,NaN,17911520791.6876,-1120.27892124495,26313448207.1778,NaN,6870897.8946874,NaN,NaN,18.1370219521264,-267304.695684516,31309088.0883793,-5598726.52421473,NaN,NaN,NaN,NaN,-112070.385597545,-4954.93562644546,8733886137.49518,-170291.216992796,NaN,404471742.590651,14153385305.7735,NaN,NaN,Off,NaN,476071495.360764,NaN,2327970.90801217,523768.180993329,NaN,Off,NaN,NaN,NaN,-518140.683209994,NaN,NaN,NaN,NaN,-1148.69422171436,12465995.8167299,0,-113.295244252187,NaN,1715.46553509787,-47493.7034541991,-43.3091474311229,0,0,14129522003.4131,failure,7944,35,1120
