sensor_8,sensor_21,sensor_87,sensor_97,sensor_140,sensor_167,status
-5433.37106279691,fault_code_YS4R4,1172572.21790711,op_mode_112,-2738.24186584423,5470101.96380392,no_failure
2628712.9480823,fault_code_XG82M,-8206.19520621794,op_mode_40,45682.270170516,-3.75902712902702,no_failure
-524.787421319195,fault_code_8IKRX,83551346.8116713,op_mode_127,1232281.1323645,-2240.27900158216,no_failure
101119910.011949,fault_code_WT2H5,2071.40472998565,op_mode_39,-21647.6656127548,-2753.76433979719,no_failure
24505316.9038684,fault_code_9A40P,11822.0075503699,op_mode_12,12147029.2770166,6813.52203656752,no_failure
-943.444067721036,fault_code_6QSG7,-63.2558271600991,op_mode_108,-1976.76830300194,-0.324469504366416,no_failure
-599.001013540638,fault_code_Y8TPP,993591.86413902,op_mode_17,-2694.91718689408,142989.458105517,no_failure
7440.77314305388,fault_code_9A40P,-71983.7035023322,op_mode_142,-97950.1142804482,-30165.1187284586,no_failure
-405.283872989366,fault_code_K051L,148952.467718457,op_mode_143,2699543.03884045,1385.10914426505,no_failure
-7401.95203725498,fault_code_TL8AF,1007830.13171385,op_mode_66,2183116027.97099,1191272.99394229,no_failure
-290.959969187311,fault_code_HG24J,-581.659966146283,op_mode_7,98859.2699758646,-1101.92657771986,no_failure
22193266.4561812,fault_code_YRPZX,605148710.202122,op_mode_97,-2825.95142620834,-5.03419761745542,no_failure
826.832569225326,fault_code_MA6FS,8066.32731968533,op_mode_17,100695.919207845,-0.807930647069415,no_failure
28139435.3459715,fault_code_8IKRX,27115.2395943431,op_mode_128,-780.412911240269,-4836.06758119401,no_failure
-12302.5427833128,fault_code_OB5AD,129.924853650475,op_mode_130,25771659.8822515,-2254.92568100958,no_failure
871449.300737858,fault_code_RBJH5,-1157.09268015724,op_mode_37,1418671.62122686,117183.782821722,no_failure
-371.30856498944,fault_code_GABY8,-2.27101583308022,op_mode_98,-573.028241998743,-135.372901396711,no_failure
75131829.5969976,fault_code_ML7TA,-793.42438395751,op_mode_85,-7051.59420257214,-546.75380177869,no_failure
2852507.73578118,fault_code_QON2U,-118.041001251209,op_mode_136,60581948.0740222,-138.637684426375,no_failure
-292.590207300412,fault_code_B1YJM,-232.182663536547,op_mode_140,4724359.62535776,6961.2122804881,no_failure
139312455.656428,fault_code_4DRFB,2359.07787930709,op_mode_142,719288876.103294,2282920.06950477,no_failure
1095786.3646912,fault_code_OB5AD,-954.5331506319,op_mode_77,50096361.1495186,1033298.18409239,no_failure
6108639.82799666,fault_code_JK555,245591.002043728,op_mode_5,-44735.3327884229,-764.27816999329,no_failure
-298.521856403219,fault_code_SKWTZ,-26.205851154096,op_mode_23,472274317.019572,-829.422690121148,no_failure
96293120.2833565,fault_code_HLPOY,-18.8497129853621,op_mode_40,48928.1030387254,75338187.7555733,no_failure
-182.98331491624,fault_code_5PZJ8,-45.3455852112009,op_mode_5,-1048.01382156828,-32.1902655774355,no_failure
-77.8604652263877,fault_code_HBL5G,1748.09688315,op_mode_133,-105375.309449157,170902784.940033,no_failure
714102.698329528,fault_code_8343F,-1505.67994967941,op_mode_129,636736.051786093,12872.489949703,no_failure
-2064.15202823922,fault_code_YS4R4,-5057.94182818399,op_mode_137,12654433.0659336,319257.797434139,no_failure
125016.440271387,fault_code_0PHGS,-447.128409342294,op_mode_85,-825.222020140873,-0.059003366549974,no_failure
-8028.67332549542,fault_code_983JT,-6.59715666461089,op_mode_139,-4474.17504841029,-3632.03866050423,no_failure
-8683.6356998479,fault_code_R3769,-35.3256969995805,op_mode_127,-16276.5631257553,2897023.53171125,no_failure
93406.9329558159,fault_code_YS4R4,-11.185145557105,op_mode_127,436728749.084204,-40.1718009789843,no_failure
1695.26982296896,fault_code_DHYCS,-74.2030307888871,op_mode_60,191412.088664813,-0.469320856450297,no_failure
24141.4665203368,fault_code_K051L,-14.9701120350245,op_mode_117,19123471.689267,-19914.4293863976,no_failure
-73.4022731637145,fault_code_5UHHM,-1559.04616625713,op_mode_127,332789.370298186,2306797.75996226,no_failure
-7271.7143704928,fault_code_MS3BF,-84.3869476681058,op_mode_137,-6595.23682524294,-2225.55348159609,no_failure
11203691.3691592,fault_code_Y4S9L,8813679.45053104,op_mode_128,-149.544260480314,-0.529427260832132,no_failure
61845.094655976,fault_code_JK555,-8424.95411660578,op_mode_112,-60454.6960822075,2755453.41834431,no_failure
4805328.25073613,fault_code_YS1PE,-31.1844378775055,op_mode_112,28676039.4900788,11983.7334880819,no_failure
-5526.46603141971,fault_code_UGX4C,1672.7750188629,op_mode_116,-60486.1056727582,-4250.93822250183,no_failure
83787.3801484524,fault_code_V99M8,266361.70886691,op_mode_89,43848.6460256225,-0.164671024244379,no_failure
638631.037138812,fault_code_T26Q7,-0.162185732309399,op_mode_138,814348670.994378,-4661.4676771502,no_failure
-228.863328951965,fault_code_TQKVB,-68977.1644413162,op_mode_6,1404120.33484038,37291.9769344885,no_failure
8743.42384391808,fault_code_FUMXE,-105.246575765742,op_mode_126,60429676.902723,-473.768207268693,no_failure
-9844.94822934354,fault_code_9A40P,17266882.2119127,op_mode_135,2693888588.95188,-275393.508080462,no_failure
-6943.63969071638,fault_code_XG82M,890728.86645623,op_mode_129,235647366.218889,224684046.597235,no_failure
783880.728608871,fault_code_BHBTL,5915.05251942446,op_mode_17,5197107.80633037,1695.17339088014,no_failure
-1276.88011096,fault_code_8IKRX,3711745.07312716,op_mode_85,-34265.7944348085,-1817.67042460991,no_failure
5641.96854962619,fault_code_83BTP,65937249.3895792,op_mode_140,-1095978.0450394,-15438.1910561622,no_failure
14096229.0239657,fault_code_B1YJM,-622.813086748835,op_mode_37,-83.8742623064619,4109.39744548366,no_failure
-1693.83921067518,fault_code_VQLDH,-88103.4533179707,op_mode_139,176339412.594763,-359480.543073032,no_failure
-1134.90927846466,fault_code_M4LX7,-3858.45828202668,op_mode_112,7536870.43659912,-1705.91466524092,no_failure
-3818.70979507867,fault_code_RBJH5,26115.9566326052,op_mode_132,-33630.1500291314,29289237.3150269,no_failure
593275.12582337,fault_code_ZW1HB,-0.0298563023489558,op_mode_134,2634712.52250889,-47.8235302807344,no_failure
505195.269749093,fault_code_4FMBT,-3246.85412512562,op_mode_30,2574290.78256062,-767.908677572244,no_failure
3979263.8245778,fault_code_WIHNS,106534457.814712,op_mode_37,-30420.2536901219,-652.239314657189,no_failure
29247.1527731396,fault_code_Y8TPP,-1311.4008401732,op_mode_15,98768689.6170185,-9581.43936805959,no_failure
830174.552823758,fault_code_M9CEG,-1782.35050120631,op_mode_144,-17946.1336033671,-1466.67304293476,no_failure
1466972.6368956,fault_code_WW85G,2362626.05635274,op_mode_131,-5355.88543660575,6312442.90561024,no_failure
-1690.79771863925,fault_code_WIHNS,8015.88522099848,op_mode_94,42761.7677942732,101.179540671315,no_failure
5944503.4713685,fault_code_NOT2C,16308.1122719546,op_mode_103,-4302.13852701806,-340.402421256544,no_failure
-4705.47227430752,fault_code_4FMBT,-851807.306723311,op_mode_134,-77597.8392888144,2413886.4460907,no_failure
49481203.0579872,fault_code_YRPZX,-724.209246260818,op_mode_103,470598.220367172,-12.8843976652114,no_failure
12372196.8263688,fault_code_GZBWQ,-25.0963131122266,op_mode_4,2985147.41248148,36183.9638693024,no_failure
-1091.98437634075,fault_code_T46OI,83429.0291896808,op_mode_2,170297.751912612,56224.7544888102,no_failure
-1138.49887896572,fault_code_A86VB,-850.549381772368,op_mode_130,57320975.968819,-3586.94830901052,no_failure
59938212.7743666,fault_code_PNQBF,12384.0790262587,op_mode_7,199726245.525152,-97.4362602990759,no_failure
-1428.55463108268,fault_code_FXLZN,-3566.6302187102,op_mode_7,22310312.6755455,-8.78863377956506,no_failure
632217.990092906,fault_code_YI656,-21758.3005396415,op_mode_3,-890.62071663104,394.477274386389,no_failure
-12615.4638991786,fault_code_4FMBT,3117408.14849233,op_mode_132,-5848.44398257166,-270.175210229115,no_failure
3250470.10193852,fault_code_0PHGS,-1.78865944343543,op_mode_17,-1530.22610739817,-2170.10015488724,no_failure
-4782.03902559016,fault_code_NTWNT,702.349843297422,op_mode_120,14197229.5798462,25629545.1722141,no_failure
-6055.37664935895,fault_code_60NRW,-7.12046820020331,op_mode_45,-7920.09551467839,4531561.98398273,no_failure
-2937.86857523888,fault_code_YRPZX,-193.986230697774,op_mode_48,77459304.6264482,-3171.24049232926,no_failure
-7625.77934970155,fault_code_4DRFB,2636314.54794503,op_mode_7,17929289.8795803,51155.511405169,no_failure
579658.304643641,fault_code_6AIIC,111615.964172573,op_mode_136,-9116.4401687806,3014.11991737323,no_failure
51594954.1799908,fault_code_5PZJ8,160154934.345146,op_mode_138,-4781.04210683116,197005.428229009,no_failure
1488471.83228488,fault_code_60NRW,10255.3449791214,op_mode_17,26962348.9842055,-16.2376554897515,no_failure
-29.3213921995851,fault_code_HLPOY,21763.8027571763,op_mode_103,-207.884974334915,-10.158888673927,no_failure
710449.335618112,fault_code_I2E13,-13.152689873446,op_mode_43,-7268.22541429331,-229.306342085108,no_failure
10759.2150758063,fault_code_9JQHE,0.549493184375946,op_mode_117,4390204.77245394,-1473.9141042688,no_failure
39237.1062049673,fault_code_SPTO1,-1056.04087542671,op_mode_120,-5139.52788316392,533474.676690087,no_failure
-528.44613204221,fault_code_UGX4C,-7.63546518367172,op_mode_128,-19452.1299744668,-1541.24739362063,no_failure
1831970.97845486,fault_code_MA6FS,-3548.28779221837,op_mode_80,-184797.357518288,-223087.081782901,no_failure
-1371.38729454496,fault_code_EMS52,-0.918709733436486,op_mode_37,-37448.3352294102,227727.280299313,no_failure
17041.9361978718,fault_code_57BMU,11697265.6194399,op_mode_135,-1290.66161512246,112.298722301787,no_failure
2904845.85368507,fault_code_6AIIC,-0.362478875280467,op_mode_41,-13274.1811066512,-1237.73166397104,no_failure
-2040.60300437816,fault_code_GGE73,-30.7972613350996,op_mode_144,-11907.7349291437,23813123.6039155,no_failure
3108.74043186581,fault_code_GBOKZ,1943399.58204323,op_mode_109,-705.504516599233,-2.15474099309313,no_failure
-557.721144539818,fault_code_T26Q7,61529.8820700782,op_mode_132,24406.4588564736,18.6745786472566,no_failure
-191.213330027037,fault_code_ZYYVW,123.999627094439,op_mode_100,-49928.6306761992,-70.0879507897401,no_failure
-944.378223748588,fault_code_ACR9Z,672455.305368075,op_mode_133,1115556004.75576,-934.226205103661,no_failure
75110315.1653995,fault_code_95LOD,6810245.24310405,op_mode_2,-18896.254121806,-10903.2569869436,no_failure
-1064.32398441001,fault_code_AE7GF,-2918.53114733366,op_mode_137,-53.5313775127847,20563.0723582432,no_failure
58086.7056110734,fault_code_PS9QQ,-246.15313352604,op_mode_14,763719376.89135,-853.676290170133,no_failure
36466292.9555517,fault_code_SPTO1,53199.575034089,op_mode_60,-1726.69417956098,-3107.47489488534,no_failure
174970.171435094,fault_code_M4LX7,-0.233567704748244,op_mode_88,-14707.7645055218,-61.3268413710517,no_failure
67293145.1900734,fault_code_M4LX7,-45.9935295330436,op_mode_122,-532.821972612075,180.297234667722,no_failure
-6150.15265013706,fault_code_HBL5G,12910852.1838792,op_mode_136,435982497.543579,5633798.80537735,no_failure
201939758.303541,fault_code_QCZSY,-45.9314414125912,op_mode_103,95049766.6962315,3854479.10100166,no_failure
122748.998596403,fault_code_GA3LA,133569888.117861,op_mode_39,-3213.34011687663,-1.18792187007425,no_failure
122681152.479987,fault_code_VIYAO,-19635.812235265,op_mode_120,-1363.84992145143,-7373.73165729483,no_failure
-160.119045261252,fault_code_V99M8,-242.790604013339,op_mode_131,-1298.48067097794,3565117.62589746,no_failure
-2316.89538623966,fault_code_T26Q7,-3.04122770182354,op_mode_63,-53450.7202470762,28860.4356253938,no_failure
150584.775972708,fault_code_VIYAO,-1059.81998876704,op_mode_86,473400.16493501,64420.6223979757,no_failure
-119.105489454219,fault_code_5PZJ8,70806.1347110787,op_mode_7,26426524.2516057,226733.835380795,no_failure
-12340.5263632571,fault_code_DHYCS,2064605.70391244,op_mode_131,-44151.5171953283,-827.269442255116,no_failure
65010982.2712653,fault_code_IC14Z,124158.276532858,op_mode_130,-7469.59685614133,2098336.47041196,no_failure
495687.104789877,fault_code_M4LX7,713376.374879424,op_mode_10,135607.27559938,453597.518079372,no_failure
-10712.4217152241,fault_code_IC14Z,146641319.995984,op_mode_130,51810.1452831283,31509.9057490835,no_failure
-171.645074611644,fault_code_0GZ00,396281.714666761,op_mode_63,16167.8509556924,-0.817515365759576,no_failure
-1650.63769088017,fault_code_QCZSY,23648.4108365325,op_mode_117,-13465.2192460141,35652417.3951783,no_failure
-171.862097982307,fault_code_VQLDH,-4577.08545043658,op_mode_86,-8407.40196733669,-8.59856178514085,no_failure
4842.37464805073,fault_code_YRPZX,-615.434009392792,op_mode_140,5284878.64028564,11603191.0524909,no_failure
-58.0568249303794,fault_code_GA3LA,-199.890259571931,op_mode_139,17004797.2843519,1017.71527535195,no_failure
-35.7599860252437,fault_code_5PZJ8,-129.316947766383,op_mode_23,5950618.18582861,-0.0648125626402823,no_failure
11185476.3730054,fault_code_Y8TPP,-24.1695627478447,op_mode_117,4811697.21678187,-1276.68556734122,no_failure
-11057.6151638028,fault_code_YRPZX,589987.755003841,op_mode_144,142907289.562967,-835.844679358069,no_failure
30325171.066394,fault_code_XG82M,-10.4321336792623,op_mode_143,99942322.7873865,31141342.7878547,no_failure
-774.032878070606,fault_code_EFBJU,1074999.51466855,op_mode_53,-827.019409908683,15.8849694936481,no_failure
-11443.2216329777,fault_code_ICSYY,1128356.90782108,op_mode_125,137774.493019058,-17.6553268824291,no_failure
-13024.7390388474,fault_code_0GZ00,579453.062827397,op_mode_46,451589.110333266,-1725.14755852967,no_failure
1290607.62769861,fault_code_OB5AD,4130929.93696264,op_mode_122,-39981.8867550104,-2770.22758291621,no_failure
-16.6615856985732,fault_code_R3769,-138.31273693347,op_mode_129,-1171.49176542457,-3.14033568281873,no_failure
-1983.29092092191,fault_code_R3769,2703164.16343153,op_mode_132,-1358.39666454416,16981142.4762416,no_failure
-279.589887909296,fault_code_26HXZ,-81.1429277189372,op_mode_137,297881.878614284,45640.1223954548,no_failure
-127.382334725613,fault_code_SKWTZ,49285.5938958042,op_mode_92,-38663.9514325298,101699075.140491,no_failure
14626.8129171518,fault_code_0GZ00,21590329.9842663,op_mode_123,-663.094917524355,-2.53377600802544,no_failure
4283132.3381718,fault_code_K051L,32311000.1491381,op_mode_6,-2575.04756052809,386792.623677603,no_failure
-53.1238500115216,fault_code_IC14Z,-5.58692713050383,op_mode_80,11351606.6302101,-802.528180645877,no_failure
151360415.006999,fault_code_WQHCB,210199.595263874,op_mode_131,131227925.960293,79772312.238463,no_failure
78680606.3374141,fault_code_YI656,854179.304171424,op_mode_130,89494959.110546,-0.291582817240492,no_failure
1407943.08441387,fault_code_NTB74,35245301.7767126,op_mode_92,65954479.1340785,-306.554914599024,no_failure
2004086.89392166,fault_code_T26Q7,98431.2438264687,op_mode_14,-11979.4202662461,-38.4610644009225,no_failure
22096170.1432424,fault_code_B5ILY,92479.3269751124,op_mode_126,207261931.704801,-10.4302848117457,no_failure
11321299.2991751,fault_code_K051L,17374.9957520172,op_mode_112,-8085.08307572972,443802.154283839,no_failure
-157.022887444683,fault_code_PE7EB,47531.0201873456,op_mode_129,-2041.7096663431,21582053.8955657,no_failure
-783.718405564164,fault_code_33YY8,-11659.944311752,op_mode_140,-7283.38585490209,22.8574025247951,no_failure
11957.6706452069,fault_code_C2IN2,2429.4257770364,op_mode_9,-293.679918776641,-0.179294943978869,no_failure
772597.866932027,fault_code_MS3BF,-7849.96097945631,op_mode_108,-195577.901915083,-36250.1567725911,no_failure
3830884.08516174,fault_code_9A40P,636256442.156613,op_mode_137,2881653281.49939,-3200.99784739172,no_failure
-3729.43171888226,fault_code_K7YTW,-232.586073153778,op_mode_123,8279079.00822333,-2968.26976999218,no_failure
-529.263301968724,fault_code_HATB8,77441.5453704304,op_mode_80,-570.331094168026,26.2397147755548,no_failure
-7368.93549100372,fault_code_IC14Z,-1.57154384030819,op_mode_138,949326.240093111,-1948.85367147488,no_failure
-338.298998997598,fault_code_I2E13,-267.525477894538,op_mode_62,-6150.33570643123,-950.944837492129,no_failure
1735107.23632658,fault_code_3CEGM,-8111.96487689059,op_mode_150,-949.455084682104,-765.188210563609,no_failure
-7.78168189092533,fault_code_NTWNT,-17.1953828230449,op_mode_106,-318.563873206341,-1.16679248269835,no_failure
13594786.2763918,fault_code_IC14Z,70758.3929287513,op_mode_87,5895041.03837045,-0.37138482144865,no_failure
-935.785557606831,fault_code_DH0A2,-781.422084936795,op_mode_130,5572392.87234066,-332.502644559748,no_failure
53759229.7247692,fault_code_Y8TPP,406287897.560908,op_mode_66,-27497.9697818859,-39723.1982930901,no_failure
-88.5667475336594,fault_code_PNQBF,-24.3442354000878,op_mode_78,-3327.74994636293,-22.0586765514819,no_failure
42450794.3600552,fault_code_YE3NK,-32.12174736733,op_mode_59,227481600.827075,34525.4829051266,no_failure
48621634.7773446,fault_code_6G5T4,-19218.499087073,op_mode_137,37175920.4620518,49397824.12169,no_failure
-193.844721586097,fault_code_M9CEG,154.506040698779,op_mode_15,106715005.460682,6626212.18618978,no_failure
4929.93087623364,fault_code_NTWNT,-23.2818182865039,op_mode_30,-771.692702606292,-0.161502940643266,no_failure
20163268.9482566,fault_code_DGPS5,813423.703595121,op_mode_63,-2024.73140640239,-228.126738945014,no_failure
-948.876439658114,fault_code_PE7EB,-90.2123475984266,op_mode_30,-136.240187481039,220.202482908581,no_failure
-21.8486026686794,fault_code_YE3NK,60344.0690188926,op_mode_109,4446.83051290455,2991.63151709106,no_failure
-5190.41058408139,fault_code_QCZSY,-743.733312897922,op_mode_97,-3704.80675402747,-344.825601358551,no_failure
-129.607095739732,fault_code_JK555,-2738.99962988414,op_mode_128,74500.7098106847,-2.05672147694803,no_failure
-437.857700756492,fault_code_HBL5G,-108.453105900589,op_mode_17,-108.474444497817,-4.42987153032169,no_failure
165684.989856906,fault_code_NTWNT,16461443.0615582,op_mode_150,35871293.6698392,6519.90963961544,no_failure
-331.423078313093,fault_code_UGX4C,-196.25540283545,op_mode_140,-6488.63937939589,2313104.12815802,no_failure
14788823.4001641,fault_code_EN7KO,-10042.3058806428,op_mode_125,-53073.4291073367,-576.549266116381,no_failure
128999.089793231,fault_code_NYCLT,-936.44631682395,op_mode_150,-9793.52112858575,10338.6159276506,no_failure
-4064.39088828364,fault_code_T46OI,18017486.0966169,op_mode_131,-1962.76847393495,839.490072603998,no_failure
-166.131481778186,fault_code_66H3A,-97.8403911420468,op_mode_145,-104875.306027682,-5744.82174449583,no_failure
-1312.66597990232,fault_code_983JT,4735.05945349107,op_mode_127,-740.451313436903,-23.9859827680823,no_failure
-4840.4917505278,fault_code_GZBWQ,22537.4644942643,op_mode_37,-2317.97183757787,-435.38586660444,no_failure
-75.5392181132856,fault_code_YI656,-353.278604041592,op_mode_127,-211.606785980579,-0.114554980309517,no_failure
258764.562794997,fault_code_QCZSY,1901934.15276981,op_mode_120,2431649.55946615,41.4629000016045,no_failure
129912207.225684,fault_code_EMS52,-437.009472013347,op_mode_106,29752661.7796889,-1241.70318472201,no_failure
12249.7492135807,fault_code_UVLGM,-142.660594895633,op_mode_77,5621875.70537044,-556.331961417158,no_failure
164433510.019485,fault_code_SK9V8,51647.1475442337,op_mode_104,234421711.991293,-1882.24913974006,no_failure
113884.788061611,fault_code_ML7TA,-658.567095515173,op_mode_39,1393730.85478328,2866.73165204076,no_failure
-1307.18452735226,fault_code_WT2H5,-354.086703707194,op_mode_112,2709539.00174688,-1994.66531365079,no_failure
-1864.15672199389,fault_code_DHYCS,16635634.657155,op_mode_138,28964297.0442853,-2744.0789239811,no_failure
1045970.12980215,fault_code_WQHCB,-662.273622599248,op_mode_110,-37697.6680177634,-87.4833366370079,no_failure
-1553.56873737773,fault_code_EMS52,6920195.37061507,op_mode_80,-370.286461164266,9029117.24914292,no_failure
79502.6607092163,fault_code_DH0A2,-2211.02869182714,op_mode_38,-28154.625076285,700866.764437801,no_failure
-562.04165070308,fault_code_M9CEG,1009430.57395603,op_mode_122,-830.043801303052,32152.1568990451,no_failure
-4437.27818609012,fault_code_FUMXE,-83.9111757539703,op_mode_45,65161.4596527328,-22.4666960663214,no_failure
-715.54211668992,fault_code_HATB8,19699249.0485769,op_mode_17,-1165.49909574095,54.8852885652343,no_failure
-14211.1611062319,fault_code_8IKRX,176485072.784087,op_mode_131,-2100.17894917023,583545.653699062,no_failure
-7258.76604663998,fault_code_PS9QQ,13206652.90125,op_mode_5,415203200.072452,-2970.69461788858,no_failure
-6013.49467612264,fault_code_VIYAO,-1414.59981004798,op_mode_144,221440148.155477,-93.7620542664622,no_failure
-1925.14951100273,fault_code_WT2H5,-2667.33114638201,op_mode_17,-97986.0162759953,-16221.384586911,no_failure
75918105.1201285,fault_code_IWJ3Q,1226341.80482983,op_mode_119,-65571.4850213179,-1312.56951332925,no_failure
5677495.82108996,fault_code_ACR9Z,582.605054433779,op_mode_120,19063829.5216848,619218.363442541,no_failure
63529193.157106,fault_code_PE7EB,-340.197174422284,op_mode_19,20030260.7895064,285599.891458709,no_failure
102074553.510259,fault_code_YE3NK,29588890.8806761,op_mode_136,38779.4249968956,7189.12162378187,no_failure
180.18603158204,fault_code_ACR9Z,-1344.37535709185,op_mode_97,-140042.499616512,590965.894402554,no_failure
1420972.91515176,fault_code_ZYYVW,-73.4021629740745,op_mode_138,8681.6592323509,3591.5207172557,no_failure
-2438.75094497422,fault_code_60NRW,-6758.30467967652,op_mode_30,8719335.64455461,5311423.68354793,no_failure
849210.068140132,fault_code_RBJH5,-98.0932712152402,op_mode_144,8463124.28683007,-512.164531105943,no_failure
-2671.73207450287,fault_code_GABY8,-1.82517809988307,op_mode_81,4520434.15047929,44229.3627103142,no_failure
68942430.4588805,fault_code_RXHB6,-0.182261487518922,op_mode_127,-7050.08006378953,-38.6382930306545,no_failure
-79.5387019323556,fault_code_9GXJC,398676.161395233,op_mode_118,-66.9618885145709,-1.01390677492316,no_failure
52423.9424560424,fault_code_A86VB,-199574.652585526,op_mode_36,-257658.372781935,14694080.9240779,no_failure
1227041.04088874,fault_code_9A40P,58183771.8893548,op_mode_109,-11715.382550307,-12.516139743831,no_failure
-6363.2461697157,fault_code_M4LX7,180967.497413509,op_mode_43,2315710.84092764,-359.977298514839,no_failure
-1186.72533843652,fault_code_QCZSY,6335251.05120758,op_mode_17,55447743.3898266,291321.750457921,no_failure
11324155.5812523,fault_code_MA6FS,125.001185910925,op_mode_132,-2623.4779484604,-40.8593588665419,no_failure
244651.642419679,fault_code_K051L,-252.869131405031,op_mode_45,5266825.14209206,40904784.3855095,no_failure
-458.363276584146,fault_code_YS4R4,-1176.75515595225,op_mode_129,-469.329315134247,-12.8055995022243,no_failure
31923405.9341502,fault_code_3CEGM,47.5611289394373,op_mode_77,-38622.561262443,-360.056357870319,no_failure
3813483.22917625,fault_code_ZYYVW,4970529.69383695,op_mode_129,-1343.28431644671,8.70617105595977,no_failure
59737045.9695394,fault_code_9GXJC,34399.8908897123,op_mode_122,10060882.052734,-0.228912977517971,no_failure
643251.914821521,fault_code_VQLDH,-860.299170676683,op_mode_1,1832332.40340269,198.94282530118,no_failure
1854244.20478491,fault_code_GZBWQ,37146.5418152953,op_mode_86,119864.126016712,-0.198508203737475,no_failure
-10109.464847079,fault_code_GA3LA,-0.870951943803745,op_mode_138,-7464.77318980989,192024.381666287,no_failure
297.587962597736,fault_code_QQFPO,9694.41501962998,op_mode_9,-40.7594717971346,-1.64151087810047,no_failure
-7349.59921655531,fault_code_PNQBF,-12325.8300500112,op_mode_30,-6592.21109238364,-603.930086195027,no_failure
147406.740627802,fault_code_UVLGM,-24.5929062448468,op_mode_133,-1033.50403683508,-0.352901969016517,no_failure
-5363.73183470929,fault_code_KWEFC,22.7079566142279,op_mode_39,216108.109669816,370239.414087793,no_failure
-2421.02269166794,fault_code_WZA1C,21062.8165957972,op_mode_144,143658147.855282,936.821284898119,no_failure
-7036.52012525573,fault_code_BGA9G,176252.959959136,op_mode_136,345051.897512543,971.303372663813,no_failure
-2355.10210749308,fault_code_IWJ3Q,9338.17350214697,op_mode_41,-173459.279036655,586654.653286343,no_failure
-1045.39857895938,fault_code_GA3LA,-292.366127900335,op_mode_122,-2901.69685097155,-109.329986032973,no_failure
49645851.4375495,fault_code_HLPOY,-101.29535322956,op_mode_22,20944235.2291547,-1780.36219634784,no_failure
21004072.3153095,fault_code_WW85G,-9.85787369217212,op_mode_143,-920.123980025061,-30.7917899570915,no_failure
-7986.67830380759,fault_code_0GZ00,7926370.86255515,op_mode_121,-3546.78857275392,-2162.28671839692,no_failure
-926.684517947671,fault_code_W7RUG,-13.8038694756814,op_mode_130,-13990.7910555021,-65.5329977839401,no_failure
-290.580047522474,fault_code_HBL5G,280542.742421389,op_mode_5,-85.6515703117497,-452.261776568221,no_failure
1443765.61552404,fault_code_BGA9G,688377.767734453,op_mode_142,-1641.89971972559,-6.69727143614851,no_failure
-1011.40654020102,fault_code_BGA9G,-157.291390671849,op_mode_128,-24850.4929525569,8982416.77842508,no_failure
-4172.55199318598,fault_code_HBL5G,384637.031522735,op_mode_125,140113.411305365,-1154.16592975765,no_failure
76988.668705928,fault_code_YRPZX,3740742.26266942,op_mode_138,19270.3225843645,-26.4002214429651,no_failure
-17605.0006138482,fault_code_0QR9P,-1.14388859304917,op_mode_124,-11574.402576639,-54.1330067591386,no_failure
21158.1276525553,fault_code_26HXZ,48461.1955882128,op_mode_81,162173.165443647,429.565809277833,no_failure
-58.6837220302896,fault_code_83BTP,-17.9476224721173,op_mode_3,525482.308344511,23622.7088700312,no_failure
34083566.4831458,fault_code_83BTP,-24.2337400097411,op_mode_123,54106.1023137135,4552.43928849516,no_failure
-2469.21999599126,fault_code_WO2JK,-30.5767331077838,op_mode_45,-1332.15962519865,-1984.08686798303,no_failure
-1166.41786234366,fault_code_NTWNT,-3.12478966438207,op_mode_108,-34071.9780646064,-643.860414593503,no_failure
3239441.16187311,fault_code_SK9V8,1357346.44766459,op_mode_134,4296207.55996361,10892892.5335059,no_failure
21042910.3759795,fault_code_WQHCB,-62660.8732265904,op_mode_142,1510441.02404622,39454.1834503556,no_failure
2245.87624956832,fault_code_AE7GF,-2044.48372504217,op_mode_130,10604.3603382122,-4.31795411536713,no_failure
-62.699810423752,fault_code_GZBWQ,-0.654634926690997,op_mode_146,64848482.1964924,7688.83444337582,no_failure
13611578.0848169,fault_code_0P7B8,251136.327043712,op_mode_122,-1637.11070729355,24.0553310799996,no_failure
354170.500874993,fault_code_OB5AD,-6846.75200959498,op_mode_131,-22616.1104905575,101743612.010352,no_failure
-3029.39840380594,fault_code_SK9V8,-657.192700085713,op_mode_112,386448669.512789,148756.641868334,no_failure
7630394.85431011,fault_code_YI656,82215.0827056516,op_mode_123,-460.873194068262,4510.12331980124,no_failure
79418804.531293,fault_code_6G5T4,12506.3216025626,op_mode_108,5390339.67055267,7015492.60834374,no_failure
-1331.50069382606,fault_code_HATB8,-543.979014228823,op_mode_136,13761721.1967508,686442.029120127,no_failure
-5533.96027165696,fault_code_T26Q7,23640095.3236429,op_mode_53,-127950.60287111,1943828.15364846,no_failure
-1716.30869291232,fault_code_9UU40,233590.305809088,op_mode_136,-193.745038417268,-2.5874411884438,no_failure
1396.62320503402,fault_code_26HXZ,-290.274035065531,op_mode_2,-1367.56850396528,342660.37965711,no_failure
-2441.70411011481,fault_code_JYLVV,43545.8614854422,op_mode_110,235506.746789463,-0.207862943254968,no_failure
1856652.22640442,fault_code_IC14Z,-1056.01006621942,op_mode_140,3842.8544746123,174797.905795046,no_failure
-656.908357831521,fault_code_PS9QQ,-1014.89682453573,op_mode_121,5348882.20303729,-589.086594440135,no_failure
